4193 //  007 Racing //  $4.07 //  $7.08 //  $18.93 // 
12902 //  Test Drive Le Mans //  $4.03 //  $5.99 //  $12.57 // 
9959 //  Test Drive Off Road //  $3.33 //  $3.34 //  $13.20 // 
9960 //  Test Drive Off Road 2 //  $3.62 //  $6.82 //  $20.30 // 
9961 //  Test Drive Off Road 3 //  $4.35 //  $6.56 //  $22.56 // 
49747 //  Test Drive Off Road [Greatest Hits] //  $3.49 //  $4.99 //  $5.24 // 
4816 //  Tetris Plus //  $4.71 //  $7.02 //  $20.95 // 
49748 //  Tetris Plus [Greatest Hits] //  $4.76 //  $6.13 //  $19.24 // 
4312 //  The Cat in the Hat //  $3.95 //  $4.66 //  $8.98 // 
4818 //  The City of Lost Children //  $32.39 //  $63.41 //  $146.99 // 
4819 //  The Crow City of Angels //  $13.14 //  $27.89 //  $64.32 // 
4821 //  The Divide Enemies Within //  $16.00 //  $26.13 //  $42.79 // 
12905 //  The Fifth Element //  $9.02 //  $14.70 //  $35.93 // 
4822 //  The Flintstones Bedrock Bowling //  $6.77 //  $8.99 //  $26.97 // 
4823 //  The Game of Life //  $6.45 //  $9.95 //  $27.48 // 
4824 //  The Grinch //  $9.84 //  $15.74 //  $39.36 // 
9981 //  The Hive //  $9.09 //  $26.47 //  $36.93 // 
4826 //  The Lion King Simbas Mighty Adventure //  $8.14 //  $14.95 //  $31.12 // 
4828 //  The Misadventures of Tron Bonne //  $96.12 //  $264.73 //  $481.25 // 
4829 //  The Mummy //  $10.99 //  $16.50 //  $30.68 // 
4830 //  The Next Tetris //  $4.55 //  $7.10 //  $19.95 // 
4831 //  The Simpsons Wrestling //  $7.25 //  $12.27 //  $30.03 // 
12908 //  The Three Stooges //  $8.99 //  $13.07 //  $25.49 // 
4832 //  The Unholy War //  $10.27 //  $14.99 //  $37.07 // 
4833 //  Theme Hospital //  $11.83 //  $19.97 //  $60.00 // 
4834 //  Theme Park //  $5.59 //  $7.79 //  $34.99 // 
38490 //  Theme Park [Long Box] //  $8.66 //  $19.95 //  $34.64 // 
4835 //  Thousand Arms //  $35.93 //  $76.24 //  $180.00 // 
4837 //  Thrasher Skate and Destroy //  $14.26 //  $21.19 //  $31.49 // 
4838 //  Threads of Fate //  $19.58 //  $37.00 //  $72.38 // 
12909 //  Thunder Force V //  $32.99 //  $84.99 //  $169.95 // 
12911 //  Thunder Strike 2 //  $4.39 //  $8.28 //  $19.99 // 
38491 //  Thunder Strike 2 [Long Box] //  $7.63 //  $11.43 //  $139.97 // 
12910 //  Thunder Truck Rally //  $4.09 //  $8.01 //  $16.65 // 
12912 //  Tiger Shark //  $3.29 //  $6.38 //  $19.99 // 
14809 //  "Tiger Woods 99" //  $3.36 //  $5.03 //  $15.87 // 
4839 //  Tiger Woods 2000 //  $3.29 //  $4.24 //  $12.97 // 
12913 //  Tiger Woods PGA Tour Golf //  $4.92 //  $5.56 //  $9.99 // 
4840 //  "Tiggers Honey Hunt" //  $5.26 //  $6.49 //  $11.20 // 
4841 //  Time Commando //  $4.60 //  $9.37 //  $22.95 // 
4842 //  Time Crisis //  $8.94 //  $12.00 //  $42.27 // 
4843 //  Time Crisis Project Titan //  $10.29 //  $24.69 //  $41.76 // 
4844 //  Time Crisis Project Titan [Gun Bundle] //  $13.03 //  $25.59 //  $68.00 // 
4845 //  Time Crisis w/ Gun //  $25.00 //  $36.27 //  $108.74 // 
4846 //  Timeshock Pro Pinball //  $8.51 //  $13.12 //  $29.99 // 
4847 //  Tiny Tank //  $8.97 //  $11.95 //  $32.79 // 
4848 //  Tiny Toon Adventures The Great Beanstalk //  $4.59 //  $5.75 //  $21.85 // 
4849 //  Tobal No 1 //  $8.16 //  $18.39 //  $47.82 // 
12914 //  Tokyo Highway Battle //  $5.74 //  $11.95 //  $21.99 // 
4850 //  Tom and Jerry In House Trap //  $6.03 //  $11.57 //  $29.36 // 
4851 //  Tomb Raider //  $6.04 //  $8.84 //  $25.83 // 
4852 //  Tomb Raider Chronicles //  $8.72 //  $14.99 //  $45.00 // 
50068 //  "Tomb Raider Collectors Edition" //  $12.92 //  $19.62 //  $51.00 // 
4853 //  Tomb Raider II //  $4.99 //  $10.74 //  $31.83 // 
37691 //  Tomb Raider II [Greatest Hits] //  $5.18 //  $7.00 //  $20.47 // 
4854 //  Tomb Raider III //  $5.01 //  $5.84 //  $35.00 // 
37692 //  Tomb Raider III [Greatest Hits] //  $5.43 //  $9.53 //  $14.66 // 
4855 //  Tomb Raider Last Revelation //  $5.27 //  $7.60 //  $28.00 // 
37693 //  Tomb Raider Last Revelation [Greatest Hits] //  $4.49 //  $7.55 //  $15.82 // 
37690 //  Tomb Raider [Greatest Hits] //  $5.84 //  $5.86 //  $31.98 // 
4856 //  Tomba //  $56.63 //  $81.75 //  $267.15 // 
4857 //  Tomba 2 The Evil Swine Return //  $38.91 //  $54.17 //  $152.50 // 
4859 //  Tonka Space Station //  $3.13 //  $3.93 //  $8.31 // 
12916 //  Tony Hawk //  $7.71 //  $12.50 //  $45.36 // 
4860 //  Tony Hawk 2 //  $8.98 //  $13.32 //  $45.53 // 
49752 //  Tony Hawk 2 [Greatest Hits] //  $7.10 //  $10.57 //  $40.00 // 
4861 //  Tony Hawk 3 //  $5.30 //  $9.32 //  $21.99 // 
49753 //  Tony Hawk 3 [Greatest Hits] //  $5.00 //  $8.34 //  $19.50 // 
4862 //  Tony Hawk 4 //  $7.30 //  $12.50 //  $21.50 // 
49754 //  Tony Hawk 4 [Greatest Hits] //  $8.44 //  $9.38 //  $39.95 // 
49751 //  Tony Hawk [Greatest Hits] //  $9.96 //  $11.00 //  $17.00 // 
4863 //  Toonenstein Dare to Scare //  $6.23 //  $8.72 //  $45.02 // 
4864 //  Top Gun Fire at Will //  $3.11 //  $6.77 //  $13.00 // 
38492 //  Top Gun Fire at Will [Long Box] //  $7.51 //  $10.27 //  $199.99 // 
4865 //  Top Shop //  $10.10 //  $15.54 //  $29.13 // 
4866 //  Torneko The Last Hope //  $30.97 //  $47.90 //  $94.00 // 
12917 //  Total Eclipse Turbo //  $3.45 //  $10.22 //  $26.21 // 
38493 //  Total Eclipse Turbo [Long Box] //  $10.99 //  $12.98 //  $84.50 // 
12918 //  Touring Car Challenge //  $5.71 //  $9.99 //  $14.64 // 
4867 //  Toy Story 2 //  $9.65 //  $13.47 //  $43.28 // 
4868 //  Toy Story Racer //  $13.67 //  $21.74 //  $32.60 // 
4869 //  Transformers Beast Wars Transmetals //  $9.27 //  $16.37 //  $43.47 // 
12919 //  Trap Gunner //  $16.49 //  $35.92 //  $137.51 // 
4870 //  Treasure Planet //  $4.67 //  $5.46 //  $8.00 // 
12920 //  Treasures of the Deep //  $7.41 //  $14.25 //  $49.99 // 
12921 //  "Trick N Snowboarder" //  $6.25 //  $9.84 //  $20.95 // 
14268 //  Triple Play 2000 //  $2.98 //  $4.10 //  $16.39 // 
15008 //  Triple Play 2001 //  $4.75 //  $5.90 //  $16.37 // 
49756 //  Triple Play 2001 [Greatest Hits] //  $7.99 //  $12.90 //  $31.96 // 
15004 //  Triple Play 97 //  $3.29 //  $5.91 //  $25.81 // 
38494 //  Triple Play 97 [Long Box] //  $5.52 //  $9.49 //  $22.06 // 
14608 //  Triple Play 98 //  $2.61 //  $4.32 //  $14.84 // 
49755 //  Triple Play 98 [Greatest Hits] //   //   //   // 
14191 //  Triple Play 99 //  $2.52 //  $3.31 //  $13.60 // 
15012 //  Triple Play Baseball //  $3.11 //  $3.48 //  $9.99 // 
12922 //  True Pinball //  $5.74 //  $5.82 //  $15.56 // 
12923 //  Tunnel B-1 //  $5.24 //  $6.62 //  $20.97 // 
12924 //  Turbo Prop Racing //  $4.13 //  $6.00 //  $12.19 // 
12925 //  Turnabout //  $3.95 //  $7.36 //  $7.47 // 
4871 //  Twisted Metal //  $9.71 //  $15.75 //  $39.36 // 
4872 //  Twisted Metal 2 //  $11.77 //  $21.01 //  $79.84 // 
37695 //  Twisted Metal 2 [Greatest Hits] //  $10.75 //  $17.63 //  $69.87 // 
4873 //  Twisted Metal 3 //  $7.77 //  $14.50 //  $28.39 // 
37696 //  Twisted Metal 3 [Greatest Hits] //  $7.27 //  $11.17 //  $23.95 // 
4874 //  Twisted Metal 4 //  $8.82 //  $12.99 //  $38.50 // 
37697 //  Twisted Metal 4 [Greatest Hits] //  $4.95 //  $12.26 //  $38.00 // 
4875 //  Twisted Metal Small Brawl //  $9.93 //  $14.00 //  $32.50 // 
37694 //  Twisted Metal [Greatest Hits] //  $9.18 //  $17.48 //  $50.99 // 
38496 //  Twisted Metal [Long Box] //  $20.10 //  $31.78 //  $83.27 // 
12926 //  Tyco RC //  $3.80 //  $5.70 //  $10.38 // 
12927 //  Ultimate 8 Ball //  $3.37 //  $4.63 //  $17.49 // 
4876 //  Ultimate Brain Games //  $5.73 //  $8.60 //  $12.78 // 
10085 //  Ultimate Fighting Championship //  $4.10 //  $6.48 //  $12.95 // 
4877 //  Um Jammer Lammy //  $9.99 //  $12.88 //  $30.01 // 
12928 //  Uprising-X //  $4.00 //  $5.40 //  $10.75 // 
12929 //  Urban Chaos //  $4.90 //  $9.77 //  $19.95 // 
4888 //  V-Rally 2 //  $4.35 //  $8.40 //  $19.99 // 
13706 //  V-Tennis //  $4.76 //  $8.62 //  $32.00 // 
38497 //  V-Tennis [Long Box] //  $6.34 //  $10.27 //  $25.37 // 
12930 //  VIP //  $3.20 //  $5.33 //  $13.82 // 
14586 //  VMX Racing //  $3.49 //  $3.95 //  $12.10 // 
18621 //  "VR Baseball 97" //  $3.11 //  $4.50 //  $10.69 // 
18686 //  "VR Baseball 99" //  $3.12 //  $4.44 //  $10.59 // 
15007 //  VR Golf 97 //  $2.56 //  $3.30 //  $8.05 // 
14145 //  VR Soccer 96 //  $5.33 //  $10.11 //  $26.29 // 
38498 //  VR Soccer 96 [Long Box] //  $8.50 //  $11.17 //  $34.00 // 
12931 //  VR Sports Powerboat Racing //  $2.89 //  $4.47 //  $16.00 // 
4878 //  Vagrant Story //  $18.55 //  $39.00 //  $129.10 // 
37698 //  Vagrant Story [Greatest Hits] //  $19.95 //  $39.95 //  $71.00 // 
11945 //  Valkyrie Profile //  $78.46 //  $129.38 //  $302.50 // 
4879 //  Vampire Hunter D //  $14.00 //  $25.82 //  $59.00 // 
12620 //  Vanark //  $45.06 //  $98.09 //  $146.50 // 
4880 //  Vandal Hearts //  $21.28 //  $30.98 //  $73.99 // 
4881 //  Vandal Hearts 2 //  $28.94 //  $45.54 //  $121.26 // 
11946 //  Vanguard Bandits //  $39.99 //  $91.36 //  $136.09 // 
12932 //  Vanishing Point //  $3.90 //  $7.20 //  $14.60 // 
4882 //  Vegas Games 2000 //  $3.53 //  $4.85 //  $12.61 // 
4883 //  Viewpoint //  $10.99 //  $25.11 //  $28.00 // 
4884 //  Vigilante 8 //  $12.36 //  $13.23 //  $53.47 // 
4885 //  Vigilante 8 2nd Offense //  $12.06 //  $23.45 //  $49.01 // 
49758 //  Vigilante 8 2nd Offense [Greatest Hits] //  $15.67 //  $27.57 //  $62.84 // 
49757 //  Vigilante 8 [Greatest Hits] //  $5.99 //  $12.04 //  $32.99 // 
4886 //  Virtual Kasparov //  $3.70 //  $6.15 //  $8.41 // 
12581 //  Virtual Pool //  $2.74 //  $4.90 //  $9.74 // 
18666 //  Virtual Pool 3 //  $5.49 //  $10.07 //  $12.34 // 
4887 //  Viva Soccer //  $8.86 //  $23.50 //  $29.98 // 
12934 //  Vs. //  $8.18 //  $19.49 //  $44.94 // 
12935 //  WCW Backstage Assault //  $5.08 //  $9.44 //  $14.00 // 
4897 //  WCW Mayhem //  $4.59 //  $6.83 //  $18.22 // 
12579 //  WCW Nitro //  $3.94 //  $6.62 //  $19.99 // 
49760 //  WCW Nitro [Greatest Hits] //  $3.89 //  $5.70 //  $15.56 // 
4898 //  WCW vs NWO Thunder //  $3.47 //  $6.99 //  $21.99 // 
12936 //  WCW vs. the World //  $5.74 //  $8.00 //  $26.18 // 
40236 //  WCW vs. the World [Greatest Hits] //  $5.18 //  $7.77 //  $19.99 // 
4920 //  WWF Attitude //  $4.41 //  $7.95 //  $20.54 // 
4921 //  WWF In Your House //  $7.49 //  $10.97 //  $25.20 // 
12937 //  WWF Smackdown //  $5.95 //  $9.69 //  $48.71 // 
4922 //  WWF Smackdown 2: Know Your Role //  $6.51 //  $10.09 //  $29.18 // 
49766 //  WWF Smackdown 2: Know Your Role [Greatest Hits] //  $3.00 //  $11.56 //  $11.99 // 
49765 //  WWF Smackdown [Greatest Hits] //  $5.29 //  $10.01 //  $21.16 // 
4923 //  WWF Warzone //  $3.81 //  $5.40 //  $11.90 // 
49767 //  WWF Warzone [Greatest Hits] //  $1.25 //  $4.49 //  $4.99 // 
4924 //  WWF Wrestlemania The Arcade Game //  $10.06 //  $14.45 //  $41.76 // 
49764 //  WWF Wrestlemania The Arcade Game [Greatest Hits] //  $4.27 //  $14.29 //  $14.95 // 
38504 //  WWF Wrestlemania The Arcade Game [Long Box] //  $19.99 //  $25.55 //  $92.00 // 
4381 //  Walt Disney World Quest: Magical Racing Tour //  $8.50 //  $8.92 //  $28.99 // 
4889 //  War Games Defcon 1 //  $5.69 //  $6.74 //  $28.62 // 
12938 //  War Gods //  $13.10 //  $21.52 //  $52.40 // 
18632 //  War Jetz //  $3.94 //  $6.39 //  $12.14 // 
4891 //  Warcraft II The Dark Saga //  $26.99 //  $30.53 //  $155.96 // 
4892 //  Warhammer Dark Omen //  $9.82 //  $19.85 //  $26.50 // 
4893 //  Warhammer Shadow of the Horned Rat //  $6.28 //  $7.40 //  $37.13 // 
4894 //  Warhawk //  $4.99 //  $10.99 //  $58.41 // 
49759 //  Warhawk [Greatest Hits] //  $6.59 //  $9.61 //  $26.36 // 
38499 //  Warhawk [Long Box] //  $7.75 //  $14.98 //  $30.99 // 
7493 //  Warpath Jurassic Park //  $16.23 //  $24.61 //  $100.00 // 
4895 //  Warriors of Might and Magic //  $5.44 //  $6.74 //  $13.11 // 
4896 //  Warzone 2100 //  $6.99 //  $10.11 //  $20.53 // 
12939 //  "Wayne Gretzkys 3D Hockey 98" //  $7.89 //  $9.99 //  $19.53 // 
4899 //  Weakest Link //  $3.49 //  $4.62 //  $9.06 // 
4900 //  Wheel of Fortune //  $3.28 //  $4.72 //  $11.20 // 
4901 //  Wheel of Fortune 2nd Edition //  $3.77 //  $5.06 //  $12.65 // 
49761 //  Wheel of Fortune [Greatest Hits] //  $3.11 //  $3.82 //  $9.94 // 
53812 //  White Dual Shock Controller //  $13.18 //  $19.97 //  $52.72 // 
4902 //  Who Wants To Be A Millionaire 2nd Edition //  $2.99 //  $4.34 //  $7.50 // 
49762 //  Who Wants To Be A Millionaire 2nd Edition [Greatest Hits] //   //   //   // 
4903 //  Who Wants To Be A Millionaire 3rd Edition //  $3.54 //  $5.07 //  $11.50 // 
12940 //  Wild 9 //  $6.26 //  $10.21 //  $29.64 // 
4904 //  Wild Arms //  $17.26 //  $28.24 //  $117.73 // 
4905 //  Wild Arms 2 //  $18.50 //  $25.05 //  $74.21 // 
4906 //  Wild Thornberrys Animal Adventures //  $4.10 //  $5.00 //  $10.96 // 
12941 //  "Williams Arcades Greatest Hits" //  $5.31 //  $8.89 //  $24.28 // 
38500 //  "Williams Arcades Greatest Hits [Long Box]" //  $3.33 //  $4.99 //  $12.97 // 
4907 //  Wing Commander III Heart of the Tiger //  $12.75 //  $18.27 //  $47.55 // 
38501 //  Wing Commander III Heart of the Tiger [Long Box] //  $17.16 //  $20.99 //  $68.65 // 
4908 //  Wing Commander IV //  $6.66 //  $13.41 //  $60.00 // 
4909 //  Winnie The Pooh Kindergarden //  $4.00 //  $4.79 //  $9.20 // 
4910 //  Winnie the Pooh Preschool //  $4.70 //  $4.72 //  $11.55 // 
4911 //  Wipeout //  $7.98 //  $14.44 //  $44.64 // 
12942 //  Wipeout 3 //  $8.43 //  $11.93 //  $26.67 // 
4912 //  Wipeout XL //  $6.99 //  $14.49 //  $42.69 // 
49763 //  Wipeout [Greatest Hits] //  $9.60 //  $13.48 //  $46.00 // 
38502 //  Wipeout [Long Box] //  $12.77 //  $16.42 //  $51.09 // 
4913 //  Woody Woodpecker Racing //  $5.39 //  $8.70 //  $13.84 // 
4914 //  World Cup 98 //  $6.94 //  $9.99 //  $24.44 // 
14395 //  World Cup Golf Professional Edition //  $2.88 //  $6.75 //  $11.52 // 
38503 //  World Cup Golf Professional Edition [Long Box] //  $3.75 //  $14.88 //  $15.00 // 
18509 //  World Destruction League: Thunder Tanks //  $3.88 //  $4.98 //  $10.80 // 
4915 //  Worlds Scariest Police Chases //  $5.75 //  $8.63 //  $24.10 // 
4916 //  Worms //  $9.72 //  $17.47 //  $24.79 // 
4917 //  Worms Armageddon //  $9.63 //  $13.21 //  $31.84 // 
4918 //  Worms World Party //  $7.08 //  $7.09 //  $30.77 // 
12943 //  Wreckin Crew //  $3.60 //  $7.29 //  $11.61 // 
4919 //  Wu-Tang Shaolin Style //  $15.06 //  $25.00 //  $67.43 // 
15802 //  X-Bladez In Line Skating //  $1.99 //  $2.82 //  $5.20 // 
4925 //  X-COM UFO Defense //  $19.76 //  $35.92 //  $90.50 // 
38505 //  X-COM UFO Defense [Long Box] //  $24.30 //  $32.72 //  $97.20 // 
4928 //  X-Files The Game //  $8.97 //  $11.36 //  $31.09 // 
4929 //  X-Men Children of the Atom //  $39.99 //  $61.98 //  $190.14 // 
4930 //  X-men Mutant Academy //  $5.93 //  $8.19 //  $22.31 // 
4931 //  X-men Mutant Academy 2 //  $9.99 //  $17.20 //  $61.00 // 
49768 //  X-men Mutant Academy [Greatest Hits] //  $4.49 //  $6.74 //  $29.99 // 
4932 //  X-men vs Street Fighter //  $42.99 //  $72.56 //  $193.74 // 
35223 //  XS Airboat Racing //  $4.99 //  $7.49 //  $8.99 // 
4933 //  XS Jr League Dodgeball //  $3.07 //  $3.18 //  $7.99 // 
4934 //  XS Jr League Football //  $3.43 //  $3.61 //  $8.34 // 
4935 //  XS Jr League Soccer //  $3.50 //  $6.70 //  $8.99 // 
12944 //  XS Moto //  $2.83 //  $2.90 //  $9.75 // 
12945 //  Xena Warrior Princess //  $6.24 //  $10.00 //  $31.77 // 
4926 //  Xenogears //  $27.70 //  $54.71 //  $141.49 // 
37699 //  Xenogears [Greatest Hits] //  $25.04 //  $45.39 //  $72.80 // 
4927 //  Xevious //  $15.96 //  $29.99 //  $51.72 // 
4936 //  "You Dont Know Jack" //  $4.08 //  $4.96 //  $9.50 // 
4937 //  "You Dont Know Jack Mock 2" //  $3.53 //  $5.76 //  $8.41 // 
4938 //  Yu-Gi-Oh Forbidden Memories //  $9.70 //  $16.07 //  $80.78 // 
13707 //  Yu-Gi-Oh Forbidden Memories [Premium Edition] //  $7.88 //  $15.34 //  $587.71 // 
12946 //  Zero Divide //  $6.00 //  $6.00 //  $24.00 // 
38506 //  Zero Divide [Long Box] //  $10.00 //  $15.66 //  $40.00 // 
4939 //  Zoboomafoo //  $5.17 //  $8.41 //  $19.99 // 
12947 //  Zoop //  $5.59 //  $20.49 //  $71.00 // 
