4193 //  007 Racing //  $4.38 //  $6.13 //  $18.93 // 
9956 //  Test Drive 6 //  $5.02 //  $7.77 //  $15.70 // 
12902 //  Test Drive Le Mans //  $4.02 //  $5.22 //  $12.65 // 
9959 //  Test Drive Off Road //  $3.36 //  $5.04 //  $13.39 // 
9960 //  Test Drive Off Road 2 //  $3.64 //  $6.44 //  $20.30 // 
9961 //  Test Drive Off Road 3 //  $4.35 //  $6.65 //  $22.56 // 
49747 //  Test Drive Off Road [Greatest Hits] //  $3.35 //  $4.99 //  $5.37 // 
4816 //  Tetris Plus //  $4.56 //  $6.90 //  $23.63 // 
49748 //  Tetris Plus [Greatest Hits] //  $4.85 //  $6.59 //  $19.20 // 
4312 //  The Cat in the Hat //  $3.95 //  $4.66 //  $8.95 // 
4818 //  The City of Lost Children //  $32.61 //  $74.62 //  $146.99 // 
4819 //  The Crow City of Angels //  $13.25 //  $28.69 //  $64.24 // 
4821 //  The Divide Enemies Within //  $16.00 //  $28.64 //  $43.56 // 
12905 //  The Fifth Element //  $9.19 //  $12.50 //  $37.11 // 
4822 //  The Flintstones Bedrock Bowling //  $6.86 //  $10.46 //  $27.31 // 
4823 //  The Game of Life //  $6.76 //  $10.02 //  $27.50 // 
4824 //  The Grinch //  $9.97 //  $15.00 //  $42.24 // 
9981 //  The Hive //  $6.51 //  $23.68 //  $25.97 // 
4826 //  The Lion King Simbas Mighty Adventure //  $7.75 //  $13.82 //  $31.14 // 
4828 //  The Misadventures of Tron Bonne //  $91.00 //  $268.06 //  $481.24 // 
4829 //  The Mummy //  $11.00 //  $14.98 //  $30.00 // 
4830 //  The Next Tetris //  $4.97 //  $6.92 //  $19.61 // 
4831 //  The Simpsons Wrestling //  $8.16 //  $13.40 //  $32.68 // 
12908 //  The Three Stooges //  $9.27 //  $13.97 //  $25.49 // 
4832 //  The Unholy War //  $10.08 //  $15.77 //  $37.07 // 
4833 //  Theme Hospital //  $11.94 //  $18.69 //  $60.07 // 
4834 //  Theme Park //  $5.59 //  $8.26 //  $34.99 // 
38490 //  Theme Park [Long Box] //  $8.66 //  $19.73 //  $34.64 // 
4835 //  Thousand Arms //  $33.00 //  $60.47 //  $137.18 // 
4837 //  Thrasher Skate and Destroy //  $14.82 //  $20.00 //  $31.49 // 
4838 //  Threads of Fate //  $20.88 //  $41.81 //  $72.22 // 
12909 //  Thunder Force V //  $32.99 //  $85.50 //  $169.95 // 
12911 //  Thunder Strike 2 //  $4.41 //  $8.98 //  $19.99 // 
38491 //  Thunder Strike 2 [Long Box] //  $7.63 //  $10.79 //  $139.97 // 
12910 //  Thunder Truck Rally //  $4.03 //  $8.43 //  $16.87 // 
12912 //  Tiger Shark //  $3.29 //  $6.99 //  $22.27 // 
14809 //  "Tiger Woods 99" //  $2.99 //  $5.30 //  $14.78 // 
4839 //  Tiger Woods 2000 //  $3.29 //  $3.72 //  $13.16 // 
12913 //  Tiger Woods PGA Tour Golf //  $4.92 //  $5.20 //  $8.55 // 
4840 //  "Tiggers Honey Hunt" //  $5.40 //  $5.99 //  $11.20 // 
4841 //  Time Commando //  $5.11 //  $8.58 //  $22.74 // 
4842 //  Time Crisis //  $8.85 //  $11.55 //  $33.64 // 
4843 //  Time Crisis Project Titan //  $10.15 //  $24.80 //  $49.32 // 
4844 //  Time Crisis Project Titan [Gun Bundle] //  $13.03 //  $25.59 //  $68.00 // 
4845 //  Time Crisis w/ Gun //  $25.00 //  $41.74 //  $110.63 // 
4846 //  Timeshock Pro Pinball //  $8.51 //  $14.93 //  $29.99 // 
4847 //  Tiny Tank //  $8.93 //  $12.40 //  $33.49 // 
4848 //  Tiny Toon Adventures The Great Beanstalk //  $4.46 //  $5.67 //  $21.49 // 
4849 //  Tobal No 1 //  $8.16 //  $20.81 //  $45.44 // 
12914 //  Tokyo Highway Battle //  $5.78 //  $13.50 //  $20.99 // 
4850 //  Tom and Jerry In House Trap //  $6.03 //  $11.22 //  $29.11 // 
4851 //  Tomb Raider //  $6.20 //  $9.68 //  $31.94 // 
4852 //  Tomb Raider Chronicles //  $8.84 //  $13.83 //  $44.27 // 
50068 //  "Tomb Raider Collectors Edition" //  $13.08 //  $19.73 //  $51.00 // 
4853 //  Tomb Raider II //  $4.94 //  $9.87 //  $25.00 // 
37691 //  Tomb Raider II [Greatest Hits] //  $5.18 //  $7.58 //  $20.34 // 
4854 //  Tomb Raider III //  $4.70 //  $6.85 //  $33.87 // 
37692 //  Tomb Raider III [Greatest Hits] //  $5.43 //  $9.50 //  $20.49 // 
4855 //  Tomb Raider Last Revelation //  $6.01 //  $7.00 //  $25.98 // 
37693 //  Tomb Raider Last Revelation [Greatest Hits] //  $4.49 //  $7.55 //  $15.83 // 
37690 //  Tomb Raider [Greatest Hits] //  $5.71 //  $5.84 //  $33.26 // 
4856 //  Tomba //  $51.96 //  $82.00 //  $252.75 // 
4857 //  Tomba 2 The Evil Swine Return //  $38.52 //  $65.00 //  $155.35 // 
4859 //  Tonka Space Station //  $3.11 //  $3.86 //  $8.31 // 
12916 //  Tony Hawk //  $8.00 //  $13.48 //  $49.85 // 
4860 //  Tony Hawk 2 //  $7.99 //  $14.75 //  $46.61 // 
49752 //  Tony Hawk 2 [Greatest Hits] //  $6.78 //  $11.37 //  $40.62 // 
4861 //  Tony Hawk 3 //  $5.47 //  $8.30 //  $21.92 // 
49753 //  Tony Hawk 3 [Greatest Hits] //  $5.18 //  $7.53 //  $19.99 // 
4862 //  Tony Hawk 4 //  $7.15 //  $12.48 //  $22.06 // 
49754 //  Tony Hawk 4 [Greatest Hits] //  $8.44 //  $9.38 //  $39.95 // 
49751 //  Tony Hawk [Greatest Hits] //  $9.98 //  $11.42 //  $17.00 // 
4863 //  Toonenstein Dare to Scare //  $6.23 //  $7.22 //  $44.99 // 
4864 //  Top Gun Fire at Will //  $3.11 //  $5.95 //  $13.00 // 
38492 //  Top Gun Fire at Will [Long Box] //  $7.51 //  $9.84 //  $199.99 // 
4865 //  Top Shop //  $10.26 //  $16.23 //  $29.13 // 
4866 //  Torneko The Last Hope //  $32.00 //  $50.00 //  $97.87 // 
12917 //  Total Eclipse Turbo //  $3.28 //  $11.37 //  $25.76 // 
38493 //  Total Eclipse Turbo [Long Box] //  $10.99 //  $13.23 //  $80.58 // 
12918 //  Touring Car Challenge //  $5.71 //  $8.99 //  $18.16 // 
4867 //  Toy Story 2 //  $9.38 //  $13.00 //  $43.51 // 
4868 //  Toy Story Racer //  $11.68 //  $22.28 //  $32.49 // 
4869 //  Transformers Beast Wars Transmetals //  $10.89 //  $19.90 //  $43.54 // 
12919 //  Trap Gunner //  $16.46 //  $36.00 //  $137.51 // 
4870 //  Treasure Planet //  $4.67 //  $5.70 //  $9.99 // 
12920 //  Treasures of the Deep //  $7.32 //  $12.33 //  $49.99 // 
12921 //  "Trick N Snowboarder" //  $6.25 //  $10.86 //  $20.95 // 
14268 //  Triple Play 2000 //  $3.07 //  $4.97 //  $13.42 // 
15008 //  Triple Play 2001 //  $4.75 //  $4.97 //  $14.28 // 
49756 //  Triple Play 2001 [Greatest Hits] //  $7.99 //  $12.90 //  $31.96 // 
15004 //  Triple Play 97 //  $3.38 //  $5.67 //  $25.81 // 
38494 //  Triple Play 97 [Long Box] //  $6.33 //  $9.49 //  $114.67 // 
14608 //  Triple Play 98 //  $2.97 //  $4.25 //  $14.49 // 
49755 //  Triple Play 98 [Greatest Hits] //   //   //   // 
14191 //  Triple Play 99 //  $2.52 //  $3.40 //  $14.02 // 
15012 //  Triple Play Baseball //  $3.23 //  $3.50 //  $9.99 // 
12922 //  True Pinball //  $5.29 //  $5.82 //  $15.56 // 
12923 //  Tunnel B-1 //  $5.12 //  $6.30 //  $21.09 // 
12924 //  Turbo Prop Racing //  $3.60 //  $5.99 //  $10.84 // 
12925 //  Turnabout //  $3.95 //  $6.37 //  $7.36 // 
4871 //  Twisted Metal //  $9.95 //  $15.82 //  $40.20 // 
4872 //  Twisted Metal 2 //  $14.66 //  $22.99 //  $119.50 // 
37695 //  Twisted Metal 2 [Greatest Hits] //  $10.75 //  $17.48 //  $73.24 // 
4873 //  Twisted Metal 3 //  $7.47 //  $11.72 //  $29.96 // 
37696 //  Twisted Metal 3 [Greatest Hits] //  $7.27 //  $10.93 //  $26.96 // 
4874 //  Twisted Metal 4 //  $9.00 //  $13.11 //  $38.00 // 
37697 //  Twisted Metal 4 [Greatest Hits] //  $8.99 //  $11.73 //  $38.00 // 
4875 //  Twisted Metal Small Brawl //  $9.99 //  $16.27 //  $31.82 // 
37694 //  Twisted Metal [Greatest Hits] //  $9.27 //  $16.37 //  $56.75 // 
38496 //  Twisted Metal [Long Box] //  $20.04 //  $26.74 //  $81.60 // 
12926 //  Tyco RC //  $3.78 //  $5.69 //  $9.99 // 
12927 //  Ultimate 8 Ball //  $3.34 //  $5.15 //  $16.84 // 
4876 //  Ultimate Brain Games //  $5.73 //  $7.73 //  $12.99 // 
10085 //  Ultimate Fighting Championship //  $4.09 //  $6.50 //  $12.30 // 
4877 //  Um Jammer Lammy //  $9.99 //  $19.99 //  $29.99 // 
12928 //  Uprising-X //  $3.93 //  $5.22 //  $10.75 // 
12929 //  Urban Chaos //  $4.89 //  $8.67 //  $19.95 // 
4888 //  V-Rally 2 //  $4.92 //  $8.18 //  $19.99 // 
13706 //  V-Tennis //  $4.76 //  $7.58 //  $32.00 // 
38497 //  V-Tennis [Long Box] //  $7.21 //  $11.28 //  $29.33 // 
12930 //  VIP //  $3.65 //  $6.08 //  $13.99 // 
14586 //  VMX Racing //  $3.49 //  $4.33 //  $13.01 // 
18621 //  "VR Baseball 97" //  $3.11 //  $4.00 //  $9.99 // 
18686 //  "VR Baseball 99" //  $3.12 //  $3.91 //  $10.59 // 
15007 //  VR Golf 97 //  $2.56 //  $3.30 //  $8.05 // 
14145 //  VR Soccer 96 //  $5.33 //  $10.11 //  $26.29 // 
38498 //  VR Soccer 96 [Long Box] //  $8.50 //  $11.98 //  $34.00 // 
12931 //  VR Sports Powerboat Racing //  $3.06 //  $3.79 //  $16.00 // 
4878 //  Vagrant Story //  $19.45 //  $41.00 //  $119.80 // 
37698 //  Vagrant Story [Greatest Hits] //  $19.95 //  $39.99 //  $72.15 // 
11945 //  Valkyrie Profile //  $77.19 //  $139.78 //  $273.91 // 
4879 //  Vampire Hunter D //  $14.13 //  $29.73 //  $59.00 // 
12620 //  Vanark //  $42.08 //  $97.47 //  $146.50 // 
4880 //  Vandal Hearts //  $20.17 //  $31.75 //  $80.02 // 
4881 //  Vandal Hearts 2 //  $31.80 //  $48.50 //  $121.26 // 
11946 //  Vanguard Bandits //  $39.40 //  $98.00 //  $135.01 // 
12932 //  Vanishing Point //  $3.87 //  $7.23 //  $20.00 // 
4882 //  Vegas Games 2000 //  $3.12 //  $4.85 //  $12.53 // 
4883 //  Viewpoint //  $10.99 //  $24.29 //  $28.00 // 
4884 //  Vigilante 8 //  $10.05 //  $13.25 //  $49.61 // 
4885 //  Vigilante 8 2nd Offense //  $13.33 //  $21.08 //  $49.01 // 
49758 //  Vigilante 8 2nd Offense [Greatest Hits] //  $15.73 //  $24.19 //  $62.92 // 
49757 //  Vigilante 8 [Greatest Hits] //  $7.15 //  $12.99 //  $32.99 // 
4886 //  Virtual Kasparov //  $3.70 //  $6.20 //  $9.98 // 
12581 //  Virtual Pool //  $2.79 //  $4.68 //  $9.73 // 
18666 //  Virtual Pool 3 //  $5.49 //  $10.16 //  $12.34 // 
4887 //  Viva Soccer //  $8.86 //  $22.95 //  $29.98 // 
12934 //  Vs. //  $8.18 //  $17.50 //  $44.90 // 
12935 //  WCW Backstage Assault //  $4.71 //  $9.91 //  $14.92 // 
4897 //  WCW Mayhem //  $4.55 //  $6.82 //  $18.22 // 
12579 //  WCW Nitro //  $4.47 //  $7.19 //  $19.99 // 
49760 //  WCW Nitro [Greatest Hits] //  $3.89 //  $5.70 //  $15.56 // 
4898 //  WCW vs NWO Thunder //  $3.47 //  $7.36 //  $21.99 // 
12936 //  WCW vs. the World //  $5.71 //  $8.39 //  $26.18 // 
40236 //  WCW vs. the World [Greatest Hits] //  $5.18 //  $7.83 //  $19.99 // 
4920 //  WWF Attitude //  $4.41 //  $8.28 //  $24.28 // 
4921 //  WWF In Your House //  $7.47 //  $12.00 //  $27.43 // 
12937 //  WWF Smackdown //  $5.88 //  $9.43 //  $38.14 // 
4922 //  WWF Smackdown 2: Know Your Role //  $6.02 //  $10.00 //  $28.77 // 
49766 //  WWF Smackdown 2: Know Your Role [Greatest Hits] //  $3.00 //  $11.66 //  $11.99 // 
49765 //  WWF Smackdown [Greatest Hits] //  $5.29 //  $10.00 //  $21.16 // 
4923 //  WWF Warzone //  $3.80 //  $4.00 //  $11.77 // 
49767 //  WWF Warzone [Greatest Hits] //  $1.25 //  $4.99 //  $5.12 // 
4924 //  WWF Wrestlemania The Arcade Game //  $10.13 //  $11.99 //  $40.84 // 
49764 //  WWF Wrestlemania The Arcade Game [Greatest Hits] //  $4.27 //  $15.56 //  $16.33 // 
38504 //  WWF Wrestlemania The Arcade Game [Long Box] //  $19.99 //  $24.24 //  $92.00 // 
4381 //  Walt Disney World Quest: Magical Racing Tour //  $8.29 //  $8.75 //  $28.70 // 
4889 //  War Games Defcon 1 //  $5.69 //  $6.10 //  $28.55 // 
12938 //  War Gods //  $13.10 //  $27.57 //  $52.40 // 
18632 //  War Jetz //  $3.94 //  $5.49 //  $12.95 // 
4891 //  Warcraft II The Dark Saga //  $25.42 //  $31.48 //  $156.00 // 
4892 //  Warhammer Dark Omen //  $8.48 //  $19.95 //  $26.50 // 
4893 //  Warhammer Shadow of the Horned Rat //  $6.17 //  $9.26 //  $37.13 // 
4894 //  Warhawk //  $4.99 //  $11.00 //  $58.41 // 
49759 //  Warhawk [Greatest Hits] //  $6.59 //  $9.55 //  $26.36 // 
38499 //  Warhawk [Long Box] //  $7.75 //  $12.38 //  $30.99 // 
7493 //  Warpath Jurassic Park //  $15.41 //  $24.99 //  $98.93 // 
4895 //  Warriors of Might and Magic //  $5.50 //  $6.49 //  $13.08 // 
4896 //  Warzone 2100 //  $6.99 //  $11.47 //  $20.62 // 
12939 //  "Wayne Gretzkys 3D Hockey 98" //  $7.89 //  $10.97 //  $19.53 // 
4899 //  Weakest Link //  $3.49 //  $4.65 //  $7.10 // 
4900 //  Wheel of Fortune //  $2.98 //  $4.41 //  $11.20 // 
4901 //  Wheel of Fortune 2nd Edition //  $3.67 //  $5.07 //  $12.01 // 
49761 //  Wheel of Fortune [Greatest Hits] //  $3.11 //  $5.99 //  $9.94 // 
53812 //  White Dual Shock Controller //  $13.18 //  $19.97 //  $52.72 // 
4902 //  Who Wants To Be A Millionaire 2nd Edition //  $2.88 //  $4.10 //  $7.49 // 
49762 //  Who Wants To Be A Millionaire 2nd Edition [Greatest Hits] //   //   //   // 
4903 //  Who Wants To Be A Millionaire 3rd Edition //  $3.71 //  $5.49 //  $11.50 // 
12940 //  Wild 9 //  $6.31 //  $11.48 //  $27.53 // 
4904 //  Wild Arms //  $15.16 //  $35.52 //  $140.00 // 
4905 //  Wild Arms 2 //  $17.75 //  $29.87 //  $72.88 // 
4906 //  Wild Thornberrys Animal Adventures //  $4.25 //  $5.45 //  $10.99 // 
12941 //  "Williams Arcades Greatest Hits" //  $4.94 //  $8.35 //  $24.99 // 
38500 //  "Williams Arcades Greatest Hits [Long Box]" //  $3.33 //  $4.99 //  $12.97 // 
4907 //  Wing Commander III Heart of the Tiger //  $12.70 //  $17.89 //  $47.71 // 
38501 //  Wing Commander III Heart of the Tiger [Long Box] //  $17.16 //  $22.28 //  $68.65 // 
4908 //  Wing Commander IV //  $6.73 //  $12.58 //  $60.00 // 
4909 //  Winnie The Pooh Kindergarden //  $3.88 //  $4.79 //  $9.69 // 
4910 //  Winnie the Pooh Preschool //  $4.71 //  $5.09 //  $11.37 // 
4911 //  Wipeout //  $8.49 //  $13.00 //  $44.64 // 
12942 //  Wipeout 3 //  $7.93 //  $10.83 //  $24.99 // 
4912 //  Wipeout XL //  $6.99 //  $15.23 //  $42.05 // 
49763 //  Wipeout [Greatest Hits] //  $9.60 //  $13.76 //  $46.00 // 
38502 //  Wipeout [Long Box] //  $12.77 //  $17.99 //  $51.09 // 
4913 //  Woody Woodpecker Racing //  $5.22 //  $8.95 //  $13.85 // 
4914 //  World Cup 98 //  $6.94 //  $10.41 //  $24.44 // 
14395 //  World Cup Golf Professional Edition //  $2.88 //  $6.75 //  $11.52 // 
38503 //  World Cup Golf Professional Edition [Long Box] //  $3.75 //  $12.99 //  $15.00 // 
18509 //  World Destruction League: Thunder Tanks //  $3.88 //  $5.07 //  $10.75 // 
4915 //  Worlds Scariest Police Chases //  $5.70 //  $7.99 //  $24.10 // 
4916 //  Worms //  $9.70 //  $17.97 //  $24.79 // 
4917 //  Worms Armageddon //  $9.97 //  $12.72 //  $30.78 // 
4918 //  Worms World Party //  $6.50 //  $7.43 //  $24.89 // 
12943 //  Wreckin Crew //  $3.59 //  $8.79 //  $11.61 // 
4919 //  Wu-Tang Shaolin Style //  $15.99 //  $28.84 //  $70.99 // 
15802 //  X-Bladez In Line Skating //  $1.99 //  $2.82 //  $5.20 // 
4925 //  X-COM UFO Defense //  $22.63 //  $32.09 //  $90.50 // 
38505 //  X-COM UFO Defense [Long Box] //  $24.30 //  $33.55 //  $97.20 // 
4928 //  X-Files The Game //  $8.97 //  $10.99 //  $29.33 // 
4929 //  X-Men Children of the Atom //  $37.50 //  $64.31 //  $182.50 // 
4930 //  X-men Mutant Academy //  $5.93 //  $8.25 //  $22.24 // 
4931 //  X-men Mutant Academy 2 //  $11.03 //  $15.75 //  $60.99 // 
49768 //  X-men Mutant Academy [Greatest Hits] //  $4.52 //  $6.58 //  $20.49 // 
4932 //  X-men vs Street Fighter //  $46.11 //  $78.60 //  $192.82 // 
35223 //  XS Airboat Racing //  $4.99 //  $7.49 //  $8.99 // 
4933 //  XS Jr League Dodgeball //  $3.20 //  $3.34 //  $8.99 // 
4934 //  XS Jr League Football //  $3.38 //  $4.22 //  $8.65 // 
4935 //  XS Jr League Soccer //  $3.49 //  $6.70 //  $8.99 // 
12944 //  XS Moto //  $2.84 //  $2.88 //  $9.07 // 
12945 //  Xena Warrior Princess //  $6.49 //  $10.12 //  $31.84 // 
4926 //  Xenogears //  $28.78 //  $60.40 //  $129.35 // 
37699 //  Xenogears [Greatest Hits] //  $25.04 //  $42.52 //  $76.99 // 
4927 //  Xevious //  $15.96 //  $29.97 //  $51.72 // 
4936 //  "You Dont Know Jack" //  $4.06 //  $4.87 //  $9.50 // 
4937 //  "You Dont Know Jack Mock 2" //  $3.54 //  $5.99 //  $8.41 // 
4938 //  Yu-Gi-Oh Forbidden Memories //  $9.59 //  $18.99 //  $81.22 // 
13707 //  Yu-Gi-Oh Forbidden Memories [Premium Edition] //  $7.89 //  $14.14 //  $629.78 // 
12946 //  Zero Divide //  $6.45 //  $6.49 //  $24.00 // 
38506 //  Zero Divide [Long Box] //  $10.00 //  $15.63 //  $40.00 // 
4939 //  Zoboomafoo //  $5.35 //  $8.95 //  $19.99 // 
12947 //  Zoop //  $5.79 //  $21.21 //  $71.00 // 
